customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment,Avg_Order_Value
CUST4391,550,1,338.38,1,1,1,Hibernating,338.38
CUST4392,361,3,605.4200000000001,2,2,2,Hibernating,201.8066666666667
CUST4393,676,3,594.01,1,2,2,Hibernating,198.00333333333333
CUST4394,362,2,1126.04,2,2,3,Hibernating,563.02
CUST4395,510,1,226.77,1,1,1,Hibernating,226.77
CUST4396,382,1,577.24,2,1,2,Hibernating,577.24
CUST4397,632,1,203.85,1,1,1,Hibernating,203.85
CUST4398,694,3,388.5,1,2,2,Hibernating,129.5
CUST4399,666,2,1462.04,1,2,3,Hibernating,731.02
CUST4400,384,3,740.4200000000001,2,2,2,Hibernating,246.8066666666667
CUST4401,605,3,464.34000000000003,1,2,2,Hibernating,154.78
CUST4402,344,1,202.84,2,1,1,Hibernating,202.84
CUST4403,385,3,534.8299999999999,2,2,2,Hibernating,178.27666666666664
CUST4404,418,2,175.54,1,2,1,Hibernating,87.77
CUST4405,352,2,399.3,2,2,2,Hibernating,199.65
CUST4406,500,3,294.40999999999997,1,2,1,Hibernating,98.13666666666666
CUST4407,638,1,33.09,1,1,1,Hibernating,33.09
CUST4408,427,1,226.48,1,1,1,Hibernating,226.48
CUST4409,333,2,349.65,2,2,2,Hibernating,174.825
CUST4410,414,3,350.88,1,2,2,Hibernating,116.96
CUST4411,684,1,436.84,1,1,2,Hibernating,436.84
CUST4412,671,1,26.88,1,1,1,Hibernating,26.88
CUST4413,355,2,83.00999999999999,2,2,1,Hibernating,41.504999999999995
CUST4414,487,3,1060.0700000000002,1,2,3,Hibernating,353.35666666666674
CUST4415,671,1,62.38,1,1,1,Hibernating,62.38
CUST4416,547,1,252.83,1,1,1,Hibernating,252.83
CUST4417,394,3,1371.14,2,2,3,Hibernating,457.0466666666667
CUST4418,593,1,422.96,1,1,2,Hibernating,422.96
CUST4419,330,2,667.82,2,2,2,Hibernating,333.91
CUST4420,409,1,65.81,1,1,1,Hibernating,65.81
CUST4421,699,1,100.81,1,1,1,Hibernating,100.81
CUST4422,290,2,129.51,2,2,1,Hibernating,64.755
CUST4423,530,3,1090.68,1,2,3,Hibernating,363.56
CUST4424,387,2,1181.56,2,2,3,Hibernating,590.78
CUST4425,643,2,304.3,1,2,1,Hibernating,152.15
CUST4426,580,1,433.32,1,1,2,Hibernating,433.32
CUST4427,541,1,24.58,1,1,1,Hibernating,24.58
CUST4428,570,1,98.85,1,1,1,Hibernating,98.85
CUST4429,602,1,82.96,1,1,1,Hibernating,82.96
CUST4430,357,2,1621.26,2,2,3,Hibernating,810.63
CUST4431,369,2,289.62,2,2,1,Hibernating,144.81
CUST4432,644,2,177.54000000000002,1,2,1,Hibernating,88.77000000000001
CUST4433,600,3,303.26,1,2,1,Hibernating,101.08666666666666
CUST4434,389,1,41.36,2,1,1,Hibernating,41.36
CUST4435,368,1,108.77,2,1,1,Hibernating,108.77
CUST4436,697,2,957.6899999999999,1,2,2,Hibernating,478.84499999999997
CUST4437,614,1,195.9,1,1,1,Hibernating,195.9
CUST4438,475,1,47.79,1,1,1,Hibernating,47.79
CUST4439,525,1,622.96,1,1,2,Hibernating,622.96
CUST4440,667,2,688.9200000000001,1,2,2,Hibernating,344.46000000000004
CUST4441,518,2,276.88,1,2,1,Hibernating,138.44
CUST4442,612,2,124.52,1,2,1,Hibernating,62.26
CUST4443,547,3,1272.85,1,2,3,Hibernating,424.2833333333333
CUST4444,540,2,368.31,1,2,2,Hibernating,184.155
CUST4445,330,1,258.99,2,1,1,Hibernating,258.99
CUST4446,402,3,229.94,2,2,1,Hibernating,76.64666666666666
CUST4447,561,1,99.2,1,1,1,Hibernating,99.2
CUST4448,583,3,2454.52,1,2,3,Hibernating,818.1733333333333
CUST4449,585,3,229.92000000000002,1,2,1,Hibernating,76.64
CUST4450,342,1,1255.04,2,1,3,Hibernating,1255.04
CUST4451,456,3,2380.63,1,2,3,Hibernating,793.5433333333334
CUST4452,672,2,100.32,1,2,1,Hibernating,50.16
CUST4453,479,3,1178.44,1,2,3,Hibernating,392.81333333333333
CUST4454,501,3,948.44,1,2,2,Hibernating,316.1466666666667
CUST4455,423,2,853.64,1,2,2,Hibernating,426.82
CUST4456,436,3,403.69,1,2,2,Hibernating,134.56333333333333
CUST4457,554,1,447.48,1,1,2,Hibernating,447.48
CUST4458,559,1,85.64,1,1,1,Hibernating,85.64
CUST4459,307,2,303.44,2,2,1,Hibernating,151.72
CUST4460,649,2,438.90999999999997,1,2,2,Hibernating,219.45499999999998
CUST4461,583,2,266.52,1,2,1,Hibernating,133.26
CUST4462,430,3,673.1,1,2,2,Hibernating,224.36666666666667
CUST4463,571,1,90.0,1,1,1,Hibernating,90.0
CUST4464,478,1,363.21,1,1,2,Hibernating,363.21
CUST4465,688,1,243.52,1,1,1,Hibernating,243.52
CUST4466,310,2,231.73000000000002,2,2,1,Hibernating,115.86500000000001
CUST4467,684,3,410.82,1,2,2,Hibernating,136.94
CUST4468,623,3,546.9,1,2,2,Hibernating,182.29999999999998
CUST4469,547,1,96.36,1,1,1,Hibernating,96.36
CUST4470,407,2,630.65,1,2,2,Hibernating,315.325
CUST4471,520,3,309.41,1,2,1,Hibernating,103.13666666666667
CUST4472,367,3,660.46,2,2,2,Hibernating,220.15333333333334
CUST4473,366,3,620.76,2,2,2,Hibernating,206.92
CUST4474,364,3,1407.87,2,2,3,Hibernating,469.28999999999996
CUST4475,365,3,855.56,2,2,2,Hibernating,285.18666666666667
CUST4476,385,2,143.57,2,2,1,Hibernating,71.785
CUST4477,616,2,609.45,1,2,2,Hibernating,304.725
CUST4478,358,2,1696.26,2,2,3,Hibernating,848.13
CUST4479,635,3,420.71999999999997,1,2,2,Hibernating,140.23999999999998
CUST4480,342,1,121.51,2,1,1,Hibernating,121.51
CUST4481,560,3,222.76999999999998,1,2,1,Hibernating,74.25666666666666
CUST4482,496,2,86.44,1,2,1,Hibernating,43.22
CUST4483,686,1,18.23,1,1,1,Hibernating,18.23
CUST4484,442,3,1186.1399999999999,1,2,3,Hibernating,395.37999999999994
CUST4485,512,2,131.93,1,2,1,Hibernating,65.965
CUST4486,386,2,133.51,2,2,1,Hibernating,66.755
CUST4487,423,2,1576.56,1,2,3,Hibernating,788.28
CUST4488,324,3,1273.9,2,2,3,Hibernating,424.6333333333334
CUST4489,563,2,1700.52,1,2,3,Hibernating,850.26
CUST4490,421,1,86.61,1,1,1,Hibernating,86.61
CUST4491,396,2,356.66999999999996,2,2,2,Hibernating,178.33499999999998
CUST4492,680,2,181.53,1,2,1,Hibernating,90.765
CUST4493,472,1,681.96,1,1,2,Hibernating,681.96
CUST4494,281,2,742.61,2,2,2,Hibernating,371.305
CUST4495,377,2,625.56,2,2,2,Hibernating,312.78
CUST4496,301,1,102.12,2,1,1,Hibernating,102.12
CUST4497,551,3,327.53000000000003,1,2,1,Hibernating,109.17666666666668
CUST4498,316,2,705.84,2,2,2,Hibernating,352.92
CUST4499,398,2,275.58,2,2,1,Hibernating,137.79
CUST4500,334,2,565.0,2,2,2,Hibernating,282.5
CUST4501,291,3,796.4,2,2,2,Hibernating,265.46666666666664
CUST4502,624,2,1145.9099999999999,1,2,3,Hibernating,572.9549999999999
CUST4503,495,3,470.08000000000004,1,2,2,Hibernating,156.69333333333336
CUST4504,657,2,234.26,1,2,1,Hibernating,117.13
CUST4505,386,1,75.8,2,1,1,Hibernating,75.8
CUST4506,293,3,109.16999999999999,2,2,1,Hibernating,36.38999999999999
CUST4507,619,3,1785.36,1,2,3,Hibernating,595.12
CUST4508,590,2,447.71,1,2,2,Hibernating,223.855
CUST4509,678,1,321.44,1,1,1,Hibernating,321.44
CUST4510,634,3,451.95,1,2,2,Hibernating,150.65
CUST4511,371,1,45.45,2,1,1,Hibernating,45.45
CUST4512,322,3,214.35,2,2,1,Hibernating,71.45
CUST4513,448,2,560.47,1,2,2,Hibernating,280.235
CUST4514,299,2,239.54000000000002,2,2,1,Hibernating,119.77000000000001
CUST4515,561,2,393.18,1,2,2,Hibernating,196.59
CUST4516,348,2,239.34,2,2,1,Hibernating,119.67
CUST4517,487,3,425.18000000000006,1,2,2,Hibernating,141.7266666666667
CUST4518,369,3,1371.41,2,2,3,Hibernating,457.1366666666667
CUST4519,658,3,821.69,1,2,2,Hibernating,273.8966666666667
CUST4520,590,2,905.0,1,2,2,Hibernating,452.5
CUST4521,42,1,162.47,3,1,1,New,162.47
CUST4522,39,1,147.54,3,1,1,New,147.54
CUST4523,29,3,470.4,4,2,2,New,156.79999999999998
CUST4524,31,3,350.77,4,2,2,New,116.92333333333333
CUST4525,45,2,1110.5,3,2,3,New,555.25
CUST4526,20,2,1666.49,4,2,3,New,833.245
CUST4527,7,3,2545.54,4,2,3,New,848.5133333333333
CUST4528,38,1,101.19,3,1,1,New,101.19
CUST4529,17,1,331.47,4,1,1,New,331.47
CUST4530,29,1,60.74,4,1,1,New,60.74
CUST4531,8,3,905.51,4,2,2,New,301.83666666666664
CUST4532,6,3,544.91,4,2,2,New,181.63666666666666
CUST4533,35,2,331.22,3,2,1,New,165.61
CUST4534,23,1,103.11,4,1,1,New,103.11
CUST4535,2,1,260.64,4,1,1,New,260.64
CUST4536,11,1,20.37,4,1,1,New,20.37
CUST4537,19,2,298.04,4,2,1,New,149.02
CUST4538,33,1,308.64,4,1,1,New,308.64
CUST4539,3,1,56.97,4,1,1,New,56.97
CUST4540,16,3,896.98,4,2,2,New,298.99333333333334
CUST4541,17,1,31.65,4,1,1,New,31.65
CUST4542,24,1,13.24,4,1,1,New,13.24
CUST4543,37,1,147.73,3,1,1,New,147.73
CUST4544,8,3,434.57,4,2,2,New,144.85666666666665
CUST4545,4,3,674.07,4,2,2,New,224.69000000000003
CUST4546,19,3,263.07,4,2,1,New,87.69
CUST4547,11,3,2127.02,4,2,3,New,709.0066666666667
CUST4548,4,2,1009.66,4,2,3,New,504.83
CUST4549,38,3,566.51,3,2,2,New,188.83666666666667
CUST4550,28,1,1370.36,4,1,3,New,1370.36
CUST4551,34,3,940.0899999999999,3,2,2,New,313.3633333333333
CUST4552,23,2,227.54000000000002,4,2,1,New,113.77000000000001
CUST4553,38,2,677.6800000000001,3,2,2,New,338.84000000000003
CUST4554,12,3,1020.4499999999999,4,2,3,New,340.15
CUST4555,31,3,610.9,4,2,2,New,203.63333333333333
CUST4556,45,2,1383.76,3,2,3,New,691.88
CUST4557,42,2,494.55999999999995,3,2,2,New,247.27999999999997
CUST4558,8,3,718.96,4,2,2,New,239.65333333333334
CUST4559,18,3,184.27999999999997,4,2,1,New,61.426666666666655
CUST4560,40,1,61.05,3,1,1,New,61.05
CUST4561,38,3,147.54,3,2,1,New,49.18
CUST4562,19,3,614.25,4,2,2,New,204.75
CUST4563,6,2,196.91000000000003,4,2,1,New,98.45500000000001
CUST4564,31,3,354.96,4,2,2,New,118.32
CUST4565,37,1,39.76,3,1,1,New,39.76
CUST4566,38,3,1147.48,3,2,3,New,382.49333333333334
CUST4567,23,2,892.7,4,2,2,New,446.35
CUST4568,45,1,161.34,3,1,1,New,161.34
CUST4569,35,3,1905.1,3,2,3,New,635.0333333333333
CUST4570,37,1,76.05,3,1,1,New,76.05
CUST4571,37,3,183.93,3,2,1,New,61.31
CUST4572,25,1,40.52,4,1,1,New,40.52
CUST4573,33,2,183.23,4,2,1,New,91.615
CUST4574,41,1,60.44,3,1,1,New,60.44
CUST4575,7,1,277.38,4,1,1,New,277.38
CUST4576,3,2,563.11,4,2,2,New,281.555
CUST4577,41,2,212.26999999999998,3,2,1,New,106.13499999999999
CUST4578,37,2,1984.3600000000001,3,2,3,New,992.1800000000001
CUST4579,24,3,614.69,4,2,2,New,204.89666666666668
CUST4580,31,1,21.59,4,1,1,New,21.59
CUST4581,31,1,53.28,4,1,1,New,53.28
CUST4582,3,1,160.47,4,1,1,New,160.47
CUST4583,3,3,899.62,4,2,2,New,299.87333333333333
CUST4584,3,3,609.12,4,2,2,New,203.04
CUST4585,25,2,1044.52,4,2,3,New,522.26
CUST4586,37,1,296.79,3,1,1,New,296.79
CUST4587,9,1,82.0,4,1,1,New,82.0
CUST4588,40,2,731.69,3,2,2,New,365.845
CUST4589,18,1,171.34,4,1,1,New,171.34
CUST4590,33,2,578.53,4,2,2,New,289.265
CUST4591,24,1,23.87,4,1,1,New,23.87
CUST4592,36,1,245.84,3,1,1,New,245.84
CUST4593,44,2,353.93,3,2,2,New,176.965
CUST4594,3,2,268.04999999999995,4,2,1,New,134.02499999999998
CUST4595,38,3,512.46,3,2,2,New,170.82000000000002
CUST4596,9,3,560.88,4,2,2,New,186.96
CUST4597,4,2,498.62,4,2,2,New,249.31
CUST4598,2,2,134.61,4,2,1,New,67.305
CUST4599,28,2,602.0999999999999,4,2,2,New,301.04999999999995
CUST4600,9,1,208.3,4,1,1,New,208.3
CUST4601,43,2,393.03999999999996,3,2,2,New,196.51999999999998
CUST4602,13,2,259.94,4,2,1,New,129.97
CUST4603,36,3,216.94,3,2,1,New,72.31333333333333
CUST4604,45,1,42.4,3,1,1,New,42.4
CUST4605,1,3,1120.28,4,2,3,New,373.4266666666667
CUST4606,9,3,837.75,4,2,2,New,279.25
CUST4607,35,3,354.47,3,2,2,New,118.15666666666668
CUST4608,40,3,999.54,3,2,3,New,333.18
CUST4609,8,3,724.3199999999999,4,2,2,New,241.43999999999997
CUST4610,20,1,749.4,4,1,2,New,749.4
CUST4611,12,3,665.65,4,2,2,New,221.88333333333333
CUST4612,45,1,207.58,3,1,1,New,207.58
CUST4613,27,3,540.02,4,2,2,New,180.00666666666666
CUST4614,38,2,330.86,3,2,1,New,165.43
CUST4615,35,1,414.15,3,1,2,New,414.15
CUST4616,41,3,367.69,3,2,2,New,122.56333333333333
CUST4617,39,2,129.74,3,2,1,New,64.87
CUST4618,20,1,141.46,4,1,1,New,141.46
CUST4619,9,2,480.92,4,2,2,New,240.46
CUST4620,45,1,132.44,3,1,1,New,132.44
CUST4621,24,3,361.58,4,2,2,New,120.52666666666666
CUST4622,20,2,55.65,4,2,1,New,27.825
CUST4623,13,1,66.32,4,1,1,New,66.32
CUST4624,35,2,123.9,3,2,1,New,61.95
CUST4625,22,2,271.87,4,2,1,New,135.935
CUST4626,13,2,2717.92,4,2,3,New,1358.96
CUST4627,13,3,238.36,4,2,1,New,79.45333333333333
CUST4628,6,3,724.08,4,2,2,New,241.36
CUST4629,25,2,340.24,4,2,1,New,170.12
CUST4630,10,3,546.24,4,2,2,New,182.08
CUST4631,21,2,386.15000000000003,4,2,2,New,193.07500000000002
CUST4632,13,2,59.1,4,2,1,New,29.55
CUST4633,3,3,331.61,4,2,1,New,110.53666666666668
CUST4634,22,3,968.3199999999999,4,2,2,New,322.7733333333333
CUST4635,29,2,1177.85,4,2,3,New,588.925
CUST4636,5,3,2670.08,4,2,3,New,890.0266666666666
CUST4637,40,2,243.72,3,2,1,New,121.86
CUST4638,16,2,97.45,4,2,1,New,48.725
CUST4639,37,3,1085.06,3,2,3,New,361.68666666666667
CUST4640,20,3,576.03,4,2,2,New,192.01
CUST4641,1,3,620.12,4,2,2,New,206.70666666666668
CUST4642,6,1,414.76,4,1,2,New,414.76
CUST4643,35,2,381.47,3,2,2,New,190.735
CUST4644,10,3,853.13,4,2,2,New,284.37666666666667
CUST4645,1,1,211.71,4,1,1,New,211.71
CUST4646,31,2,152.19,4,2,1,New,76.095
CUST4647,24,2,393.3,4,2,2,New,196.65
CUST4648,42,1,339.9,3,1,1,New,339.9
CUST4649,11,1,85.03,4,1,1,New,85.03
CUST4650,28,3,257.63,4,2,1,New,85.87666666666667
CUST4651,7,1,782.52,4,1,2,New,782.52
CUST4652,29,2,84.66,4,2,1,New,42.33
CUST4653,5,1,538.59,4,1,2,New,538.59
CUST4654,1,3,672.86,4,2,2,New,224.28666666666666
CUST4655,10,2,450.90999999999997,4,2,2,New,225.45499999999998
CUST4656,41,3,149.26,3,2,1,New,49.75333333333333
CUST4657,44,2,370.95,3,2,2,New,185.475
CUST4658,30,3,1125.27,4,2,3,New,375.09
CUST4659,28,2,502.21000000000004,4,2,2,New,251.10500000000002
CUST4660,8,2,1814.42,4,2,3,New,907.21
CUST4661,24,1,57.94,4,1,1,New,57.94
CUST4662,3,1,181.2,4,1,1,New,181.2
CUST4663,5,3,660.13,4,2,2,New,220.04333333333332
CUST4664,13,1,441.59,4,1,2,New,441.59
CUST4665,35,1,163.52,3,1,1,New,163.52
CUST4666,18,3,374.34000000000003,4,2,2,New,124.78000000000002
CUST4667,6,3,497.05,4,2,2,New,165.68333333333334
CUST4668,14,2,557.6800000000001,4,2,2,New,278.84000000000003
CUST4669,19,2,1711.96,4,2,3,New,855.98
CUST4670,24,1,271.56,4,1,1,New,271.56
CUST4671,35,2,1049.85,3,2,3,New,524.925
CUST4672,40,1,387.18,3,1,2,New,387.18
CUST4673,2,3,889.48,4,2,2,New,296.49333333333334
CUST4674,45,2,428.36,3,2,2,New,214.18
CUST4675,11,2,173.32999999999998,4,2,1,New,86.66499999999999
CUST4676,30,2,483.44000000000005,4,2,2,New,241.72000000000003
CUST4677,14,2,269.1,4,2,1,New,134.55
CUST4678,31,2,600.74,4,2,2,New,300.37
CUST4679,33,2,1598.58,4,2,3,New,799.29
CUST4680,39,1,52.62,3,1,1,New,52.62
CUST4681,42,1,59.98,3,1,1,New,59.98
CUST4682,26,3,546.78,4,2,2,New,182.26
CUST4683,34,3,234.98000000000002,3,2,1,New,78.32666666666667
CUST4684,13,1,412.72,4,1,2,New,412.72
CUST4685,18,3,523.03,4,2,2,New,174.34333333333333
CUST4686,16,3,241.43,4,2,1,New,80.47666666666667
CUST4687,31,2,413.01,4,2,2,New,206.505
CUST4688,44,3,969.97,3,2,3,New,323.3233333333333
CUST4689,24,1,172.61,4,1,1,New,172.61
CUST4690,17,2,370.68,4,2,2,New,185.34
CUST4691,10,3,290.91999999999996,4,2,1,New,96.97333333333331
CUST4692,21,2,578.5,4,2,2,New,289.25
CUST4693,3,2,366.06,4,2,2,New,183.03
CUST4694,15,2,404.18,4,2,2,New,202.09
CUST4695,12,1,14.92,4,1,1,New,14.92
CUST4696,2,3,1794.6,4,2,3,New,598.1999999999999
CUST4697,1,1,793.12,4,1,2,New,793.12
CUST4698,14,1,286.11,4,1,1,New,286.11
CUST4699,14,2,761.9399999999999,4,2,2,New,380.96999999999997
CUST4700,9,3,546.24,4,2,2,New,182.08
CUST4701,5,1,343.12,4,1,1,New,343.12
CUST4702,45,3,993.66,3,2,3,New,331.21999999999997
CUST4703,28,2,117.82,4,2,1,New,58.91
CUST4704,34,2,397.08,3,2,2,New,198.54
CUST4705,30,3,414.31,4,2,2,New,138.10333333333332
CUST4706,40,2,292.99,3,2,1,New,146.495
CUST4707,6,1,143.52,4,1,1,New,143.52
CUST4708,26,2,997.22,4,2,3,New,498.61
CUST4709,15,2,638.78,4,2,2,New,319.39
CUST4710,22,1,341.13,4,1,1,New,341.13
CUST4711,25,1,279.21,4,1,1,New,279.21
CUST4712,38,3,652.61,3,2,2,New,217.53666666666666
CUST4713,4,1,370.52,4,1,2,New,370.52
CUST4714,16,2,449.46000000000004,4,2,2,New,224.73000000000002
CUST4715,15,2,351.92,4,2,2,New,175.96
CUST4716,23,2,328.2,4,2,1,New,164.1
CUST4717,2,1,347.15,4,1,1,New,347.15
CUST4718,17,3,885.52,4,2,2,New,295.17333333333335
CUST4719,17,2,519.78,4,2,2,New,259.89
CUST4720,29,1,102.72,4,1,1,New,102.72
CUST4721,17,3,838.8600000000001,4,2,2,New,279.62000000000006
CUST4722,33,2,1395.92,4,2,3,New,697.96
CUST4723,17,1,1612.12,4,1,3,New,1612.12
CUST4724,34,2,1304.4699999999998,3,2,3,New,652.2349999999999
CUST4725,16,3,532.3199999999999,4,2,2,New,177.43999999999997
CUST4726,45,3,1647.26,3,2,3,New,549.0866666666667
CUST4727,28,3,376.5,4,2,2,New,125.5
CUST4728,19,2,1037.52,4,2,3,New,518.76
CUST4729,45,2,927.22,3,2,2,New,463.61
CUST4730,3,1,988.84,4,1,3,New,988.84
CUST4731,25,1,119.66,4,1,1,New,119.66
CUST4732,36,2,304.03999999999996,3,2,1,New,152.01999999999998
CUST4733,27,2,295.28000000000003,4,2,1,New,147.64000000000001
CUST4734,29,1,219.68,4,1,1,New,219.68
CUST4735,15,3,509.37,4,2,2,New,169.79
CUST4736,12,2,1039.8,4,2,3,New,519.9
CUST4737,12,3,415.21,4,2,2,New,138.40333333333334
CUST4738,42,1,62.24,3,1,1,New,62.24
CUST4739,4,1,143.82,4,1,1,New,143.82
CUST4740,3,1,1110.93,4,1,3,New,1110.93
CUST4741,30,1,662.56,4,1,2,New,662.56
CUST4742,29,2,93.26,4,2,1,New,46.63
CUST4743,9,3,823.27,4,2,2,New,274.42333333333335
CUST4744,42,3,2969.64,3,2,3,New,989.88
CUST4745,12,1,111.59,4,1,1,New,111.59
CUST4746,45,1,284.1,3,1,1,New,284.1
CUST4747,20,3,417.08,4,2,2,New,139.02666666666667
CUST4748,26,1,175.2,4,1,1,New,175.2
CUST4749,9,1,340.4,4,1,1,New,340.4
CUST4750,44,2,73.09,3,2,1,New,36.545
CUST4751,43,3,589.62,3,2,2,New,196.54
CUST4752,39,2,690.3800000000001,3,2,2,New,345.19000000000005
CUST4753,30,2,542.3199999999999,4,2,2,New,271.15999999999997
CUST4754,45,2,271.39,3,2,1,New,135.695
CUST4755,12,1,40.82,4,1,1,New,40.82
CUST4756,20,2,304.93,4,2,1,New,152.465
CUST4757,32,2,107.43,4,2,1,New,53.715
CUST4758,40,2,280.52,3,2,1,New,140.26
CUST4759,13,2,134.34,4,2,1,New,67.17
CUST4760,37,3,1094.1399999999999,3,2,3,New,364.7133333333333
CUST4761,35,3,195.64,3,2,1,New,65.21333333333332
CUST4762,29,3,1935.03,4,2,3,New,645.01
CUST4763,34,1,100.85,3,1,1,New,100.85
CUST4764,12,3,1094.29,4,2,3,New,364.7633333333333
CUST4765,25,3,376.76,4,2,2,New,125.58666666666666
CUST4766,41,1,98.64,3,1,1,New,98.64
CUST4767,22,1,155.75,4,1,1,New,155.75
CUST4768,17,2,295.24,4,2,1,New,147.62
CUST4769,23,3,462.11,4,2,2,New,154.03666666666666
CUST4770,38,1,18.21,3,1,1,New,18.21
CUST4771,18,3,262.27,4,2,1,New,87.42333333333333
CUST4772,4,1,30.92,4,1,1,New,30.92
CUST4773,43,1,23.02,3,1,1,New,23.02
CUST4774,8,1,52.36,4,1,1,New,52.36
CUST4775,30,1,166.66,4,1,1,New,166.66
CUST4776,43,1,246.14,3,1,1,New,246.14
CUST4777,45,2,1034.56,3,2,3,New,517.28
CUST4778,36,2,1633.74,3,2,3,New,816.87
CUST4779,2,3,359.15,4,2,2,New,119.71666666666665
CUST4780,28,3,241.27000000000004,4,2,1,New,80.42333333333335
CUST4781,6,3,399.58,4,2,2,New,133.19333333333333
CUST4782,43,1,635.44,3,1,2,New,635.44
CUST4783,41,2,215.49,3,2,1,New,107.745
CUST4784,34,1,191.16,3,1,1,New,191.16
CUST4785,42,2,461.25,3,2,2,New,230.625
CUST4786,1,1,40.3,4,1,1,New,40.3
CUST4787,38,3,562.21,3,2,2,New,187.40333333333334
CUST4788,39,1,30.95,3,1,1,New,30.95
CUST4789,5,3,943.81,4,2,2,New,314.6033333333333
CUST4790,6,3,621.18,4,2,2,New,207.05999999999997
CUST4791,6,3,405.87,4,2,2,New,135.29
CUST4792,19,1,404.12,4,1,2,New,404.12
CUST4793,33,2,428.94,4,2,2,New,214.47
CUST4794,23,3,278.78,4,2,1,New,92.92666666666666
CUST4795,24,3,490.07,4,2,2,New,163.35666666666665
CUST4796,30,1,1421.84,4,1,3,New,1421.84
CUST4797,12,3,1407.46,4,2,3,New,469.15333333333336
CUST4798,27,3,952.4100000000001,4,2,2,New,317.47
CUST4799,19,2,663.35,4,2,2,New,331.675
CUST4800,20,2,683.48,4,2,2,New,341.74
CUST4801,28,2,279.8,4,2,1,New,139.9
CUST4802,11,2,1262.0600000000002,4,2,3,New,631.0300000000001
CUST4803,30,3,1976.46,4,2,3,New,658.82
CUST4804,37,3,2017.17,3,3,3,New,672.39
CUST4805,25,3,2215.66,4,3,3,Champions,738.5533333333333
CUST4806,33,2,441.09000000000003,4,2,2,New,220.54500000000002
CUST4807,44,2,125.95,3,2,1,New,62.975
CUST4808,18,3,1360.5100000000002,4,3,3,Champions,453.5033333333334
CUST4809,22,3,365.54,4,3,2,Champions,121.84666666666668
CUST4810,41,2,187.64,3,2,1,New,93.82
CUST4811,45,3,1436.19,3,3,3,New,478.73
CUST4812,22,2,252.17000000000002,4,2,1,New,126.08500000000001
CUST4813,29,1,824.28,4,1,2,New,824.28
CUST4814,44,1,103.22,3,1,1,New,103.22
CUST4815,17,1,125.5,4,1,1,New,125.5
CUST4816,2,3,568.66,4,3,2,Champions,189.5533333333333
CUST4817,37,1,821.28,3,1,2,New,821.28
CUST4818,26,3,483.20000000000005,4,3,2,Champions,161.0666666666667
CUST4819,9,1,310.92,4,1,1,New,310.92
CUST4820,8,1,160.38,4,1,1,New,160.38
CUST4821,23,2,671.64,4,2,2,New,335.82
CUST4822,37,2,238.89999999999998,3,2,1,New,119.44999999999999
CUST4823,6,2,366.34,4,2,2,New,183.17
CUST4824,19,1,341.02,4,1,1,New,341.02
CUST4825,2,3,589.82,4,3,2,Champions,196.60666666666668
CUST4826,18,1,136.96,4,1,1,New,136.96
CUST4827,31,2,359.31,4,2,2,New,179.655
CUST4828,10,1,1099.56,4,1,3,New,1099.56
CUST4829,44,1,323.64,3,1,1,New,323.64
CUST4830,17,1,981.84,4,1,3,New,981.84
CUST4831,40,3,716.12,3,3,2,New,238.70666666666668
CUST4832,44,3,456.28000000000003,3,3,2,New,152.09333333333333
CUST4833,5,2,131.18,4,2,1,New,65.59
CUST4834,26,3,201.19,4,3,1,Champions,67.06333333333333
CUST4835,13,2,178.59,4,2,1,New,89.295
CUST4836,31,3,403.35,4,3,2,Champions,134.45000000000002
CUST4837,31,3,966.0400000000001,4,3,2,Champions,322.0133333333334
CUST4838,5,3,473.89,4,3,2,Champions,157.96333333333334
CUST4839,2,3,299.5,4,3,1,Champions,99.83333333333333
CUST4840,6,1,142.08,4,1,1,New,142.08
CUST4841,29,3,263.21,4,3,1,Champions,87.73666666666666
CUST4842,24,3,524.52,4,3,2,Champions,174.84
CUST4843,8,1,102.5,4,1,1,New,102.5
CUST4844,6,3,153.34,4,3,1,Champions,51.11333333333334
CUST4845,8,3,838.28,4,3,2,Champions,279.4266666666667
CUST4846,25,3,757.66,4,3,2,Champions,252.5533333333333
CUST4847,29,3,398.87,4,3,2,Champions,132.95666666666668
CUST4848,7,3,1171.32,4,3,3,Champions,390.44
CUST4849,1,2,457.38,4,2,2,New,228.69
CUST4850,24,3,1602.69,4,3,3,Champions,534.23
CUST4851,39,3,442.68,3,3,2,New,147.56
CUST4852,31,3,629.6800000000001,4,3,2,Champions,209.89333333333335
CUST4853,15,1,23.55,4,1,1,New,23.55
CUST4854,13,2,351.26,4,2,2,New,175.63
CUST4855,7,1,375.54,4,1,2,New,375.54
CUST4856,42,1,196.35,3,1,1,New,196.35
CUST4857,3,3,1048.99,4,3,3,Champions,349.66333333333336
CUST4858,34,2,254.81,3,2,1,New,127.405
CUST4859,17,2,122.07,4,2,1,New,61.035
CUST4860,30,2,243.24,4,2,1,New,121.62
CUST4861,19,3,868.66,4,3,2,Champions,289.55333333333334
CUST4862,41,1,116.44,3,1,1,New,116.44
CUST4863,3,2,155.60999999999999,4,2,1,New,77.80499999999999
CUST4864,23,1,76.88,4,1,1,New,76.88
CUST4865,14,1,98.94,4,1,1,New,98.94
CUST4866,38,2,1258.7,3,2,3,New,629.35
