order_id,customer_id,order_date,category,quantity,unit_price,revenue,status,city
ORD029167,CUST1824,2023-12-03,Clothing,4,132.97,531.88,Delivered,Surat
ORD029168,CUST1035,2023-12-03,Books,1,24.73,24.73,Delivered,Surat
ORD029169,CUST1033,2023-12-03,Clothing,4,41.42,165.68,Delivered,Mumbai
ORD029170,CUST1517,2023-12-03,Electronics,2,453.65,907.3,Delivered,Kolkata
ORD029171,CUST1386,2023-12-03,Clothing,2,114.56,229.12,Returned,Surat
ORD029172,CUST4523,2023-12-03,Home & Kitchen,3,63.58,190.74,Delivered,Pune
ORD029173,CUST4734,2023-12-03,Clothing,4,54.92,219.68,Delivered,Kolkata
ORD029174,CUST1855,2023-12-03,Beauty,3,94.43,283.29,Delivered,Ahmedabad
ORD029175,CUST1457,2023-12-03,Electronics,4,284.33,1137.32,Delivered,Ahmedabad
ORD029176,CUST1055,2023-12-03,Electronics,1,121.84,121.84,Returned,Chennai
ORD029177,CUST4720,2023-12-03,Home & Kitchen,4,25.68,102.72,Delivered,Kolkata
ORD029178,CUST4841,2023-12-03,Clothing,2,53.0,106.0,Delivered,Mumbai
ORD029179,CUST1460,2023-12-03,Books,3,41.54,124.62,Delivered,Ahmedabad
ORD029180,CUST1341,2023-12-03,Clothing,2,141.23,282.46,Delivered,Delhi
ORD029181,CUST1637,2023-12-03,Sports,2,114.9,229.8,Delivered,Kolkata
ORD029182,CUST4901,2023-12-03,Home & Kitchen,3,49.22,147.66,Delivered,Surat
ORD029183,CUST1637,2023-12-03,Beauty,3,90.0,270.0,Delivered,Jaipur
ORD029184,CUST1264,2023-12-03,Sports,2,38.53,77.06,Delivered,Mumbai
ORD029185,CUST5017,2023-12-03,Books,1,14.86,14.86,Delivered,Jaipur
ORD029186,CUST1268,2023-12-03,Home & Kitchen,3,101.73,305.19,Cancelled,Mumbai
ORD029187,CUST5009,2023-12-03,Books,1,16.81,16.81,Delivered,Bangalore
ORD029188,CUST1131,2023-12-03,Beauty,1,40.38,40.38,Delivered,Pune
ORD029189,CUST1279,2023-12-03,Books,2,49.52,99.04,Delivered,Surat
ORD029190,CUST1280,2023-12-03,Books,1,16.04,16.04,Delivered,Mumbai
ORD029191,CUST1776,2023-12-03,Beauty,1,93.22,93.22,Delivered,Pune
ORD029192,CUST1287,2023-12-03,Home & Kitchen,3,156.57,469.71,Delivered,Bangalore
ORD029193,CUST1110,2023-12-03,Books,2,16.58,33.16,Delivered,Hyderabad
ORD029194,CUST4984,2023-12-03,Books,2,19.48,38.96,Delivered,Delhi
ORD029195,CUST1781,2023-12-03,Books,1,44.54,44.54,Delivered,Mumbai
ORD029196,CUST1299,2023-12-03,Clothing,4,134.94,539.76,Delivered,Surat
ORD029197,CUST1109,2023-12-03,Sports,3,50.88,152.64,Delivered,Bangalore
ORD029198,CUST4968,2023-12-03,Home & Kitchen,1,109.02,109.02,Delivered,Pune
ORD029199,CUST1497,2023-12-03,Home & Kitchen,4,52.77,211.08,Returned,Delhi
ORD029200,CUST1305,2023-12-03,Clothing,4,160.96,643.84,Returned,Surat
ORD029201,CUST5198,2023-12-03,Home & Kitchen,1,126.26,126.26,Delivered,Ahmedabad
ORD029202,CUST1681,2023-12-03,Clothing,1,71.99,71.99,Delivered,Delhi
ORD029203,CUST1177,2023-12-03,Beauty,1,81.7,81.7,Delivered,Surat
ORD029204,CUST1176,2023-12-03,Sports,2,224.67,449.34,Delivered,Ahmedabad
ORD029205,CUST1720,2023-12-03,Clothing,2,34.15,68.3,Delivered,Jaipur
ORD029206,CUST1714,2023-12-03,Home & Kitchen,4,47.37,189.48,Delivered,Surat
ORD029207,CUST1186,2023-12-03,Electronics,3,456.62,1369.86,Delivered,Mumbai
ORD029208,CUST1732,2023-12-03,Books,3,38.27,114.81,Delivered,Pune
ORD029209,CUST1188,2023-12-03,Home & Kitchen,3,141.05,423.15,Delivered,Delhi
ORD029210,CUST1734,2023-12-03,Books,2,19.13,38.26,Delivered,Delhi
ORD029211,CUST1701,2023-12-03,Clothing,2,44.15,88.3,Delivered,Surat
ORD029212,CUST1738,2023-12-03,Beauty,2,52.74,105.48,Delivered,Surat
ORD029213,CUST1701,2023-12-03,Clothing,4,46.42,185.68,Delivered,Hyderabad
ORD029214,CUST1171,2023-12-03,Clothing,2,137.75,275.5,Delivered,Hyderabad
ORD029215,CUST1207,2023-12-03,Electronics,4,276.36,1105.44,Delivered,Chennai
ORD029216,CUST1685,2023-12-03,Clothing,2,60.81,121.62,Delivered,Ahmedabad
ORD029217,CUST1164,2023-12-03,Books,2,14.6,29.2,Returned,Surat
ORD029218,CUST1747,2023-12-03,Electronics,3,412.82,1238.46,Delivered,Bangalore
ORD029219,CUST5081,2023-12-03,Sports,4,142.21,568.84,Returned,Hyderabad
ORD029220,CUST1149,2023-12-03,Home & Kitchen,3,44.52,133.56,Delivered,Chennai
ORD029221,CUST1794,2023-12-03,Sports,4,230.16,920.64,Delivered,Hyderabad
ORD029222,CUST5400,2023-12-03,Home & Kitchen,1,172.86,172.86,Delivered,Delhi
ORD029223,CUST4921,2023-12-03,Home & Kitchen,3,62.24,186.72,Delivered,Ahmedabad
ORD029224,CUST1799,2023-12-03,Electronics,3,648.56,1945.68,Delivered,Ahmedabad
ORD029225,CUST1805,2023-12-03,Electronics,1,260.38,260.38,Delivered,Bangalore
ORD029226,CUST1083,2023-12-03,Home & Kitchen,3,158.15,474.45,Delivered,Delhi
ORD029227,CUST4945,2023-12-03,Clothing,1,29.56,29.56,Delivered,Delhi
ORD029228,CUST1799,2023-12-03,Electronics,3,147.52,442.56,Returned,Surat
ORD029229,CUST1340,2023-12-03,Clothing,3,153.69,461.07,Delivered,Pune
ORD029230,CUST1177,2023-12-03,Home & Kitchen,4,61.19,244.76,Cancelled,Surat
ORD029231,CUST1580,2023-12-03,Electronics,4,167.37,669.48,Delivered,Kolkata
ORD029232,CUST1586,2023-12-03,Electronics,3,640.55,1921.65,Delivered,Ahmedabad
ORD029233,CUST1347,2023-12-03,Electronics,3,366.09,1098.27,Delivered,Hyderabad
ORD029234,CUST1807,2023-12-03,Clothing,1,71.07,71.07,Delivered,Delhi
ORD029235,CUST1576,2023-12-03,Electronics,2,194.95,389.9,Delivered,Mumbai
ORD029236,CUST4903,2023-12-03,Home & Kitchen,2,35.8,71.6,Delivered,Jaipur
ORD029237,CUST1084,2023-12-03,Clothing,4,42.84,171.36,Delivered,Hyderabad
ORD029238,CUST1262,2023-12-04,Clothing,4,41.55,166.2,Cancelled,Mumbai
ORD029239,CUST1137,2023-12-04,Books,4,52.55,210.2,Delivered,Mumbai
ORD029240,CUST5074,2023-12-04,Electronics,2,440.87,881.74,Delivered,Chennai
ORD029241,CUST1849,2023-12-04,Sports,1,110.71,110.71,Delivered,Chennai
ORD029242,CUST1155,2023-12-04,Clothing,3,33.44,100.32,Delivered,Hyderabad
ORD029243,CUST1849,2023-12-04,Electronics,4,189.7,758.8,Delivered,Bangalore
ORD029244,CUST1523,2023-12-04,Books,4,26.64,106.56,Returned,Kolkata
ORD029245,CUST1434,2023-12-04,Electronics,1,598.76,598.76,Returned,Kolkata
ORD029246,CUST1035,2023-12-04,Electronics,3,82.21,246.63,Delivered,Mumbai
ORD029247,CUST1139,2023-12-04,Sports,3,171.87,515.61,Returned,Delhi
ORD029248,CUST1587,2023-12-04,Home & Kitchen,1,164.38,164.38,Delivered,Chennai
ORD029249,CUST1657,2023-12-04,Clothing,4,158.82,635.28,Delivered,Pune
ORD029250,CUST1533,2023-12-04,Electronics,3,116.5,349.5,Delivered,Kolkata
ORD029251,CUST4599,2023-12-04,Clothing,4,65.13,260.52,Delivered,Surat
ORD029252,CUST1145,2023-12-04,Clothing,4,119.37,477.48,Delivered,Kolkata
ORD029253,CUST4780,2023-12-04,Sports,1,54.14,54.14,Returned,Delhi
ORD029254,CUST1145,2023-12-04,Beauty,1,31.84,31.84,Delivered,Jaipur
ORD029255,CUST1229,2023-12-04,Beauty,4,79.36,317.44,Delivered,Pune
ORD029256,CUST1646,2023-12-04,Beauty,3,75.57,226.71,Delivered,Jaipur
ORD029257,CUST1552,2023-12-04,Electronics,2,484.26,968.52,Delivered,Delhi
ORD029258,CUST1252,2023-12-04,Books,4,49.91,199.64,Delivered,Hyderabad
ORD029259,CUST1639,2023-12-04,Electronics,1,103.03,103.03,Delivered,Bangalore
ORD029260,CUST4877,2023-12-04,Sports,1,123.34,123.34,Delivered,Ahmedabad
ORD029261,CUST1638,2023-12-04,Home & Kitchen,2,34.85,69.7,Delivered,Kolkata
ORD029262,CUST1634,2023-12-04,Sports,3,111.1,333.3,Returned,Pune
ORD029263,CUST1678,2023-12-04,Electronics,4,556.98,2227.92,Delivered,Ahmedabad
ORD029264,CUST1091,2023-12-04,Books,3,33.83,101.49,Delivered,Surat
ORD029265,CUST1678,2023-12-04,Sports,4,85.26,341.04,Delivered,Pune
ORD029266,CUST1879,2023-12-04,Books,4,30.61,122.44,Returned,Ahmedabad
ORD029267,CUST1176,2023-12-04,Electronics,2,439.55,879.1,Delivered,Jaipur
ORD029268,CUST4659,2023-12-04,Sports,4,71.92,287.68,Delivered,Surat
ORD029269,CUST1176,2023-12-04,Clothing,3,85.68,257.04,Delivered,Mumbai
ORD029270,CUST5128,2023-12-04,Electronics,4,416.66,1666.64,Delivered,Pune
ORD029271,CUST4650,2023-12-04,Clothing,1,96.47,96.47,Delivered,Ahmedabad
ORD029272,CUST1724,2023-12-04,Home & Kitchen,2,247.03,494.06,Delivered,Kolkata
ORD029273,CUST1186,2023-12-04,Sports,1,54.64,54.64,Delivered,Surat
ORD029274,CUST1189,2023-12-04,Home & Kitchen,1,188.21,188.21,Delivered,Chennai
ORD029275,CUST1189,2023-12-04,Electronics,4,552.63,2210.52,Delivered,Kolkata
ORD029276,CUST1480,2023-12-04,Home & Kitchen,4,250.15,1000.6,Delivered,Hyderabad
ORD029277,CUST1190,2023-12-04,Electronics,3,530.42,1591.26,Delivered,Surat
ORD029278,CUST4686,2023-12-04,Clothing,3,18.15,54.45,Delivered,Chennai
ORD029279,CUST1161,2023-12-04,Books,1,44.93,44.93,Delivered,Mumbai
ORD029280,CUST4703,2023-12-04,Clothing,4,19.57,78.28,Delivered,Kolkata
ORD029281,CUST1171,2023-12-04,Books,2,35.07,70.14,Delivered,Surat
ORD029282,CUST1014,2023-12-04,Home & Kitchen,3,99.95,299.85,Delivered,Pune
ORD029283,CUST1171,2023-12-04,Electronics,2,391.93,783.86,Delivered,Bangalore
ORD029284,CUST1457,2023-12-04,Home & Kitchen,2,131.47,262.94,Delivered,Bangalore
ORD029285,CUST5095,2023-12-04,Books,1,34.89,34.89,Delivered,Mumbai
ORD029286,CUST1858,2023-12-04,Beauty,4,88.64,354.56,Delivered,Delhi
ORD029287,CUST1686,2023-12-04,Electronics,3,388.64,1165.92,Delivered,Surat
ORD029288,CUST5086,2023-12-04,Beauty,2,11.2,22.4,Returned,Jaipur
ORD029289,CUST4727,2023-12-04,Books,1,7.21,7.21,Delivered,Kolkata
ORD029290,CUST5359,2023-12-04,Books,4,29.54,118.16,Delivered,Mumbai
ORD029291,CUST5217,2023-12-04,Electronics,3,245.01,735.03,Delivered,Delhi
ORD029292,CUST1679,2023-12-04,Beauty,3,102.08,306.24,Cancelled,Surat
ORD029293,CUST1679,2023-12-04,Books,3,48.86,146.58,Delivered,Surat
ORD029294,CUST1698,2023-12-04,Electronics,4,189.25,757.0,Delivered,Kolkata
ORD029295,CUST1060,2023-12-04,Sports,1,217.45,217.45,Delivered,Pune
ORD029296,CUST1248,2023-12-04,Electronics,3,629.28,1887.84,Delivered,Surat
ORD029297,CUST4805,2023-12-04,Electronics,4,236.0,944.0,Delivered,Jaipur
ORD029298,CUST1601,2023-12-04,Electronics,1,532.7,532.7,Delivered,Kolkata
ORD029299,CUST1832,2023-12-04,Electronics,3,554.11,1662.33,Delivered,Kolkata
ORD029300,CUST1326,2023-12-04,Home & Kitchen,4,157.61,630.44,Delivered,Hyderabad
ORD029301,CUST1783,2023-12-04,Home & Kitchen,1,101.28,101.28,Delivered,Hyderabad
ORD029302,CUST1324,2023-12-04,Books,1,44.61,44.61,Delivered,Delhi
ORD029303,CUST4801,2023-12-04,Home & Kitchen,3,80.23,240.69,Delivered,Surat
ORD029304,CUST1313,2023-12-04,Electronics,4,407.55,1630.2,Delivered,Mumbai
ORD029305,CUST1074,2023-12-04,Home & Kitchen,1,133.71,133.71,Delivered,Surat
ORD029306,CUST1335,2023-12-04,Books,2,46.79,93.58,Delivered,Pune
ORD029307,CUST1392,2023-12-04,Home & Kitchen,3,195.67,587.01,Delivered,Jaipur
ORD029308,CUST1557,2023-12-04,Home & Kitchen,2,87.3,174.6,Cancelled,Jaipur
ORD029309,CUST1557,2023-12-04,Clothing,3,126.5,379.5,Delivered,Jaipur
ORD029310,CUST1557,2023-12-04,Electronics,1,551.15,551.15,Delivered,Bangalore
ORD029311,CUST5247,2023-12-04,Electronics,3,428.92,1286.76,Delivered,Mumbai
ORD029312,CUST1078,2023-12-04,Clothing,2,107.8,215.6,Delivered,Bangalore
ORD029313,CUST5224,2023-12-04,Books,1,34.6,34.6,Returned,Mumbai
ORD029314,CUST1821,2023-12-04,Electronics,3,639.51,1918.53,Delivered,Hyderabad
ORD029315,CUST5274,2023-12-04,Books,2,22.39,44.78,Delivered,Surat
ORD029316,CUST4550,2023-12-04,Electronics,4,342.59,1370.36,Delivered,Surat
ORD029317,CUST1309,2023-12-04,Home & Kitchen,1,62.92,62.92,Delivered,Kolkata
ORD029318,CUST1107,2023-12-04,Clothing,4,111.21,444.84,Delivered,Surat
ORD029319,CUST1338,2023-12-04,Beauty,4,13.75,55.0,Delivered,Mumbai
ORD029320,CUST1085,2023-12-04,Clothing,2,50.46,100.92,Returned,Kolkata
ORD029321,CUST1017,2023-12-05,Books,2,28.49,56.98,Delivered,Hyderabad
ORD029322,CUST1709,2023-12-05,Home & Kitchen,3,90.92,272.76,Delivered,Ahmedabad
ORD029323,CUST1033,2023-12-05,Beauty,4,62.06,248.24,Delivered,Chennai
ORD029324,CUST1820,2023-12-05,Electronics,4,312.86,1251.44,Delivered,Chennai
ORD029325,CUST1601,2023-12-05,Home & Kitchen,4,238.93,955.72,Delivered,Kolkata
ORD029326,CUST4613,2023-12-05,Clothing,2,93.94,187.88,Cancelled,Kolkata
ORD029327,CUST1398,2023-12-05,Clothing,4,79.84,319.36,Delivered,Pune
ORD029328,CUST1561,2023-12-05,Electronics,2,456.22,912.44,Delivered,Kolkata
ORD029329,CUST1750,2023-12-05,Books,3,27.71,83.13,Delivered,Bangalore
ORD029330,CUST1819,2023-12-05,Home & Kitchen,3,221.15,663.45,Delivered,Chennai
ORD029331,CUST1510,2023-12-05,Books,4,16.3,65.2,Returned,Mumbai
ORD029332,CUST1750,2023-12-05,Clothing,4,49.23,196.92,Delivered,Surat
ORD029333,CUST5172,2023-12-05,Electronics,2,334.76,669.52,Delivered,Ahmedabad
ORD029334,CUST5244,2023-12-05,Electronics,4,182.66,730.64,Delivered,Ahmedabad
ORD029335,CUST1357,2023-12-05,Electronics,1,100.68,100.68,Delivered,Hyderabad
ORD029336,CUST4920,2023-12-05,Books,2,15.74,31.48,Cancelled,Hyderabad
ORD029337,CUST5162,2023-12-05,Clothing,4,91.65,366.6,Delivered,Ahmedabad
ORD029338,CUST4976,2023-12-05,Clothing,2,55.97,111.94,Returned,Mumbai
ORD029339,CUST1008,2023-12-05,Clothing,3,129.87,389.61,Delivered,Delhi
ORD029340,CUST4977,2023-12-05,Clothing,2,15.32,30.64,Delivered,Bangalore
ORD029341,CUST1088,2023-12-05,Clothing,1,56.33,56.33,Delivered,Surat
ORD029342,CUST1106,2023-12-05,Electronics,2,283.73,567.46,Delivered,Jaipur
ORD029343,CUST1457,2023-12-05,Books,3,39.42,118.26,Delivered,Chennai
ORD029344,CUST5360,2023-12-05,Electronics,3,98.63,295.89,Delivered,Mumbai
ORD029345,CUST4907,2023-12-05,Home & Kitchen,2,32.52,65.04,Cancelled,Pune
ORD029346,CUST1565,2023-12-05,Books,1,39.35,39.35,Delivered,Jaipur
ORD029347,CUST1699,2023-12-05,Books,2,30.19,60.38,Delivered,Mumbai
ORD029348,CUST1565,2023-12-05,Electronics,1,384.93,384.93,Delivered,Ahmedabad
ORD029349,CUST1579,2023-12-05,Books,2,14.04,28.08,Returned,Chennai
ORD029350,CUST4733,2023-12-05,Home & Kitchen,3,88.72,266.16,Delivered,Jaipur
ORD029351,CUST1587,2023-12-05,Books,4,46.99,187.96,Delivered,Hyderabad
ORD029352,CUST5390,2023-12-05,Electronics,4,428.35,1713.4,Delivered,Ahmedabad
ORD029353,CUST5108,2023-12-05,Sports,2,38.86,77.72,Delivered,Mumbai
ORD029354,CUST1579,2023-12-05,Clothing,3,24.06,72.18,Delivered,Pune
ORD029355,CUST1669,2023-12-05,Home & Kitchen,4,63.95,255.8,Delivered,Kolkata
ORD029356,CUST1467,2023-12-05,Electronics,3,293.59,880.77,Delivered,Surat
ORD029357,CUST1779,2023-12-05,Electronics,2,587.2,1174.4,Delivered,Chennai
ORD029358,CUST1142,2023-12-05,Clothing,4,124.74,498.96,Delivered,Delhi
ORD029359,CUST5200,2023-12-05,Electronics,4,174.34,697.36,Delivered,Bangalore
ORD029360,CUST1507,2023-12-05,Electronics,4,511.13,2044.52,Delivered,Kolkata
ORD029361,CUST1426,2023-12-05,Home & Kitchen,3,163.18,489.54,Delivered,Kolkata
ORD029362,CUST1714,2023-12-05,Home & Kitchen,3,102.59,307.77,Delivered,Hyderabad
ORD029363,CUST1063,2023-12-05,Clothing,3,109.61,328.83,Delivered,Mumbai
ORD029364,CUST1603,2023-12-05,Books,2,43.32,86.64,Delivered,Hyderabad
ORD029365,CUST1425,2023-12-05,Sports,2,150.5,301.0,Delivered,Ahmedabad
ORD029366,CUST5207,2023-12-05,Books,1,18.85,18.85,Delivered,Chennai
ORD029367,CUST1879,2023-12-05,Home & Kitchen,4,107.96,431.84,Delivered,Mumbai
ORD029368,CUST1063,2023-12-05,Books,1,51.92,51.92,Delivered,Mumbai
ORD029369,CUST1587,2023-12-05,Sports,3,74.92,224.76,Delivered,Jaipur
ORD029370,CUST1420,2023-12-05,Electronics,1,80.54,80.54,Delivered,Chennai
ORD029371,CUST4798,2023-12-05,Electronics,3,259.86,779.58,Delivered,Bangalore
ORD029372,CUST1079,2023-12-05,Sports,3,236.32,708.96,Delivered,Delhi
ORD029373,CUST1776,2023-12-05,Clothing,4,35.7,142.8,Delivered,Pune
ORD029374,CUST5148,2023-12-05,Clothing,3,76.81,230.43,Delivered,Ahmedabad
ORD029375,CUST1381,2023-12-05,Sports,3,208.5,625.5,Delivered,Chennai
ORD029376,CUST1350,2023-12-05,Books,3,11.82,35.46,Delivered,Jaipur
ORD029377,CUST5289,2023-12-05,Electronics,1,345.57,345.57,Delivered,Pune
ORD029378,CUST1144,2023-12-05,Electronics,2,200.89,401.78,Delivered,Delhi
ORD029379,CUST1646,2023-12-05,Clothing,3,96.92,290.76,Delivered,Jaipur
ORD029380,CUST1700,2023-12-05,Sports,2,157.56,315.12,Delivered,Surat
ORD029381,CUST1709,2023-12-05,Home & Kitchen,4,115.2,460.8,Delivered,Mumbai
ORD029382,CUST1668,2023-12-05,Electronics,4,542.12,2168.48,Delivered,Chennai
ORD029383,CUST1617,2023-12-05,Electronics,3,71.33,213.99,Delivered,Chennai
ORD029384,CUST1504,2023-12-05,Clothing,4,23.78,95.12,Delivered,Bangalore
ORD029385,CUST5392,2023-12-05,Home & Kitchen,4,35.03,140.12,Delivered,Delhi
ORD029386,CUST5063,2023-12-05,Clothing,4,13.58,54.32,Delivered,Ahmedabad
ORD029387,CUST5289,2023-12-05,Clothing,1,72.4,72.4,Delivered,Surat
ORD029388,CUST1246,2023-12-05,Sports,2,27.54,55.08,Delivered,Bangalore
ORD029389,CUST1434,2023-12-05,Clothing,3,117.01,351.03,Delivered,Surat
ORD029390,CUST1702,2023-12-05,Clothing,3,145.75,437.25,Delivered,Hyderabad
ORD029391,CUST1832,2023-12-05,Clothing,1,108.71,108.71,Delivered,Ahmedabad
ORD029392,CUST5179,2023-12-05,Clothing,1,13.91,13.91,Delivered,Ahmedabad
ORD029393,CUST1373,2023-12-05,Home & Kitchen,1,232.86,232.86,Delivered,Jaipur
ORD029394,CUST1434,2023-12-05,Electronics,1,599.35,599.35,Delivered,Surat
ORD029395,CUST1039,2023-12-05,Home & Kitchen,3,100.85,302.55,Delivered,Chennai
ORD029396,CUST5187,2023-12-05,Home & Kitchen,1,24.38,24.38,Returned,Mumbai
ORD029397,CUST1067,2023-12-05,Electronics,2,314.2,628.4,Delivered,Ahmedabad
ORD029398,CUST1128,2023-12-05,Clothing,2,123.88,247.76,Delivered,Delhi
ORD029399,CUST5309,2023-12-05,Books,1,24.47,24.47,Delivered,Mumbai
ORD029400,CUST1251,2023-12-05,Beauty,4,30.76,123.04,Delivered,Surat
ORD029401,CUST1176,2023-12-05,Clothing,1,107.26,107.26,Delivered,Surat
ORD029402,CUST5374,2023-12-05,Books,3,7.62,22.86,Returned,Kolkata
ORD029403,CUST1060,2023-12-06,Clothing,3,21.06,63.18,Delivered,Jaipur
ORD029404,CUST4686,2023-12-06,Beauty,2,61.67,123.34,Delivered,Chennai
ORD029405,CUST1174,2023-12-06,Home & Kitchen,2,201.09,402.18,Delivered,Hyderabad
ORD029406,CUST4956,2023-12-06,Clothing,4,55.42,221.68,Delivered,Surat
ORD029407,CUST4682,2023-12-06,Home & Kitchen,1,85.5,85.5,Returned,Bangalore
ORD029408,CUST5391,2023-12-06,Clothing,4,88.56,354.24,Delivered,Hyderabad
ORD029409,CUST1079,2023-12-06,Electronics,4,67.51,270.04,Delivered,Ahmedabad
ORD029410,CUST1383,2023-12-06,Books,2,45.19,90.38,Delivered,Chennai
ORD029411,CUST4904,2023-12-06,Home & Kitchen,2,42.93,85.86,Delivered,Ahmedabad
ORD029412,CUST1383,2023-12-06,Sports,4,76.28,305.12,Returned,Hyderabad
ORD029413,CUST5138,2023-12-06,Electronics,1,247.22,247.22,Returned,Chennai
ORD029414,CUST1091,2023-12-06,Electronics,3,143.45,430.35,Delivered,Delhi
ORD029415,CUST4964,2023-12-06,Electronics,2,117.61,235.22,Delivered,Mumbai
ORD029416,CUST1482,2023-12-06,Home & Kitchen,4,76.74,306.96,Cancelled,Hyderabad
ORD029417,CUST1022,2023-12-06,Beauty,3,28.9,86.7,Delivered,Bangalore
ORD029418,CUST4967,2023-12-06,Electronics,4,180.7,722.8,Delivered,Chennai
ORD029419,CUST5071,2023-12-06,Home & Kitchen,1,115.84,115.84,Delivered,Kolkata
ORD029420,CUST1235,2023-12-06,Home & Kitchen,4,102.91,411.64,Delivered,Kolkata
ORD029421,CUST1125,2023-12-06,Home & Kitchen,4,148.51,594.04,Delivered,Bangalore
ORD029422,CUST1248,2023-12-06,Books,3,19.07,57.21,Delivered,Jaipur
ORD029423,CUST5225,2023-12-06,Books,4,23.68,94.72,Delivered,Kolkata
ORD029424,CUST1084,2023-12-06,Electronics,3,371.14,1113.42,Delivered,Jaipur
ORD029425,CUST1413,2023-12-06,Books,3,50.53,151.59,Delivered,Bangalore
ORD029426,CUST1439,2023-12-06,Books,1,29.51,29.51,Delivered,Hyderabad
ORD029427,CUST4769,2023-12-06,Electronics,3,61.6,184.8,Delivered,Delhi
ORD029428,CUST1413,2023-12-06,Books,1,17.36,17.36,Delivered,Delhi
ORD029429,CUST1268,2023-12-06,Home & Kitchen,1,172.55,172.55,Delivered,Chennai
ORD029430,CUST1063,2023-12-06,Books,4,15.52,62.08,Delivered,Ahmedabad
ORD029431,CUST1367,2023-12-06,Beauty,1,104.39,104.39,Delivered,Delhi
ORD029432,CUST1269,2023-12-06,Clothing,3,66.49,199.47,Delivered,Ahmedabad
ORD029433,CUST1415,2023-12-06,Home & Kitchen,2,47.37,94.74,Delivered,Chennai
ORD029434,CUST1418,2023-12-06,Electronics,4,349.67,1398.68,Delivered,Jaipur
ORD029435,CUST1141,2023-12-06,Home & Kitchen,3,231.2,693.6,Delivered,Surat
ORD029436,CUST4748,2023-12-06,Clothing,2,87.6,175.2,Delivered,Jaipur
ORD029437,CUST1441,2023-12-06,Electronics,2,229.22,458.44,Delivered,Hyderabad
ORD029438,CUST4818,2023-12-06,Beauty,2,59.67,119.34,Delivered,Delhi
ORD029439,CUST1304,2023-12-06,Books,2,26.34,52.68,Delivered,Chennai
ORD029440,CUST1198,2023-12-06,Home & Kitchen,1,51.91,51.91,Delivered,Kolkata
ORD029441,CUST1012,2023-12-06,Electronics,1,239.29,239.29,Delivered,Mumbai
ORD029442,CUST4708,2023-12-06,Clothing,2,78.84,157.68,Delivered,Jaipur
ORD029443,CUST5371,2023-12-06,Sports,1,33.5,33.5,Delivered,Kolkata
ORD029444,CUST1078,2023-12-06,Beauty,1,16.92,16.92,Delivered,Pune
ORD029445,CUST1207,2023-12-06,Beauty,4,70.13,280.52,Returned,Ahmedabad
ORD029446,CUST5370,2023-12-06,Home & Kitchen,2,115.24,230.48,Delivered,Bangalore
ORD029447,CUST4973,2023-12-06,Electronics,2,52.26,104.52,Delivered,Jaipur
ORD029448,CUST1014,2023-12-06,Electronics,4,638.16,2552.64,Delivered,Ahmedabad
ORD029449,CUST5091,2023-12-06,Beauty,1,44.7,44.7,Delivered,Chennai
ORD029450,CUST4834,2023-12-06,Clothing,4,28.81,115.24,Delivered,Mumbai
ORD029451,CUST1454,2023-12-06,Home & Kitchen,1,154.69,154.69,Delivered,Ahmedabad
ORD029452,CUST1453,2023-12-06,Books,4,14.2,56.8,Delivered,Surat
ORD029453,CUST1301,2023-12-06,Electronics,4,143.1,572.4,Cancelled,Surat
ORD029454,CUST4880,2023-12-06,Books,1,30.44,30.44,Cancelled,Ahmedabad
ORD029455,CUST1164,2023-12-06,Beauty,3,95.95,287.85,Delivered,Bangalore
ORD029456,CUST1172,2023-12-06,Home & Kitchen,3,90.64,271.92,Delivered,Delhi
ORD029457,CUST4903,2023-12-06,Books,4,11.66,46.64,Delivered,Bangalore
ORD029458,CUST1880,2023-12-06,Beauty,2,103.75,207.5,Delivered,Mumbai
ORD029459,CUST1639,2023-12-06,Clothing,2,107.37,214.74,Delivered,Mumbai
ORD029460,CUST1505,2023-12-06,Clothing,2,156.59,313.18,Delivered,Jaipur
ORD029461,CUST1840,2023-12-06,Books,2,20.71,41.42,Delivered,Ahmedabad
ORD029462,CUST1734,2023-12-06,Home & Kitchen,4,166.83,667.32,Delivered,Delhi
ORD029463,CUST1724,2023-12-06,Books,1,13.52,13.52,Delivered,Mumbai
ORD029464,CUST1599,2023-12-06,Home & Kitchen,4,96.2,384.8,Cancelled,Bangalore
ORD029465,CUST1513,2023-12-06,Clothing,3,131.73,395.19,Returned,Chennai
ORD029466,CUST1638,2023-12-06,Books,1,45.69,45.69,Cancelled,Pune
ORD029467,CUST1638,2023-12-06,Sports,2,151.07,302.14,Returned,Delhi
ORD029468,CUST1776,2023-12-06,Clothing,4,34.14,136.56,Returned,Chennai
ORD029469,CUST1520,2023-12-06,Sports,2,140.19,280.38,Delivered,Chennai
ORD029470,CUST1876,2023-12-06,Beauty,3,86.85,260.55,Delivered,Delhi
ORD029471,CUST1564,2023-12-06,Clothing,4,39.69,158.76,Delivered,Pune
ORD029472,CUST1877,2023-12-06,Clothing,2,69.48,138.96,Delivered,Surat
ORD029473,CUST1681,2023-12-06,Electronics,1,498.01,498.01,Delivered,Bangalore
ORD029474,CUST4846,2023-12-07,Books,3,31.9,95.7,Delivered,Delhi
ORD029475,CUST4629,2023-12-07,Sports,2,122.0,244.0,Delivered,Chennai
ORD029476,CUST1675,2023-12-07,Books,3,28.21,84.63,Delivered,Hyderabad
